system:index,crop_id,crop_type,crop_yn,district,intercrop,label,maize,maizeProb,maizeYield,maizeYieldAdj_optimalClass,maizeYield_majorityClass,maize_mono,majorityClass,optimalClass,pct_primary_crop,random_order,season,set,sos_actual,type_int,yield_acre,yield_kg_ha,yield_kg_ha_sqrt,.geo
2019_Season_A_2019_Season_A_00000000000000007665,rti_1621,nonmaize_annual,crop,53.0,-999,legumes,0,0.3834811747074127,3371.55517578125,-999,-999,0.0,2.0,2.0,-999,30309,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_000000000000000077dc,rti_367,nonmaize_annual,crop,53.0,-999,legumes,0,0.820050060749054,4245.736328125,2686.16455078125,4245.736328125,0.0,1.0,1.0,-999,30684,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007844,rti_538,nonmaize_annual,crop,43.0,-999,legumes,0,0.2222047597169876,5809.44482421875,-999,-999,0.0,2.0,2.0,-999,30788,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007a7c,rti_421,nonmaize_annual,crop,23.0,-999,legumes,0,0.07536347210407257,3306.34814453125,-999,-999,0.0,2.0,2.0,-999,31356,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007b2e,rti_617,nonmaize_annual,crop,28.0,-999,legumes,0,0.16976380348205566,3081.83544921875,-999,-999,0.0,2.0,2.0,-999,31534,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007e13,rti_437,nonmaize_annual,crop,23.0,-999,legumes,0,0.1697712540626526,3747.92041015625,-999,-999,0.0,8.0,8.0,-999,32275,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007ed7,rti_1910,nonmaize_annual,crop,53.0,-999,legumes,0,0.6495412588119507,4218.833984375,2669.14404296875,4218.833984375,0.0,1.0,1.0,-999,32471,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007f30,rti_386,nonmaize_annual,crop,23.0,-999,legumes,0,0.2525656223297119,3850.0791015625,-999,-999,0.0,2.0,2.0,-999,32560,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007fa1,rti_504,nonmaize_annual,crop,23.0,-999,legumes,0,0.39565473794937134,4224.478515625,928.90087890625,4224.478515625,0.0,1.0,1.0,-999,32673,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000007fc0,rti_435,nonmaize_annual,crop,23.0,-999,legumes,0,0.12109354883432388,2926.77392578125,-999,-999,0.0,2.0,2.0,-999,32704,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008046,rti_603,nonmaize_annual,crop,28.0,-999,legumes,0,0.05172715336084366,2723.64990234375,-999,-999,0.0,2.0,2.0,-999,32838,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008270,rti_455,nonmaize_annual,crop,28.0,-999,legumes,0,0.17136959731578827,2584.333984375,-999,-999,0.0,2.0,2.0,-999,33392,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000827d,rti_126,nonmaize_annual,crop,28.0,-999,legumes,0,0.3060169517993927,2180.29052734375,-999,-999,0.0,2.0,2.0,-999,33405,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008431,rti_347,nonmaize_annual,crop,53.0,-999,legumes,0,0.7495405673980713,4433.62548828125,2805.036865234375,4433.62548828125,0.0,1.0,1.0,-999,33841,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_000000000000000084d7,rti_427,nonmaize_annual,crop,23.0,-999,legumes,0,0.15884782373905182,3440.2490234375,-999,-999,0.0,2.0,2.0,-999,34007,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000889e,rti_118,nonmaize_annual,crop,42.0,-999,legumes,0,0.1460721343755722,2873.7646484375,-999,-999,0.0,8.0,8.0,-999,34974,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_000000000000000089bf,rti_2564,nonmaize_annual,crop,43.0,-999,legumes,0,0.31685030460357666,5453.35546875,-999,-999,0.0,2.0,2.0,-999,35263,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008a3b,rti_466,nonmaize_annual,crop,28.0,-999,legumes,0,0.20170080661773682,2755.111328125,-999,-999,0.0,2.0,2.0,-999,35387,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008a4e,rti_387,nonmaize_annual,crop,23.0,-999,legumes,0,0.27117112278938293,3487.40576171875,-999,-999,0.0,2.0,2.0,-999,35406,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008c6a,rti_539,nonmaize_annual,crop,43.0,-999,legumes,0,0.6119346022605896,6248.1572265625,1706.1103515625,6248.1572265625,0.0,1.0,1.0,-999,35946,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008d1a,rti_807,nonmaize_annual,crop,43.0,-999,legumes,0,0.744857907295227,6602.0263671875,1802.7371826171875,6602.0263671875,0.0,1.0,1.0,-999,36122,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008e4a,rti_251,nonmaize_annual,crop,53.0,-999,legumes,0,0.5140607357025146,3671.1435546875,2322.635009765625,3671.1435546875,0.0,1.0,1.0,-999,36426,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008eb1,rti_582,nonmaize_annual,crop,43.0,-999,legumes,0,0.3595384657382965,5810.9013671875,1586.7139892578125,-999,0.0,2.0,1.0,-999,36529,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000008f72,rti_424,nonmaize_annual,crop,23.0,-999,legumes,0,0.49302423000335693,3295.01611328125,724.5257568359375,3295.01611328125,0.0,1.0,1.0,-999,36722,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009037,rti_418,nonmaize_annual,crop,23.0,-999,legumes,0,0.24432489275932312,3430.43359375,-999,-999,0.0,2.0,2.0,-999,36919,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000950b,rti_676,nonmaize_annual,crop,43.0,-999,legumes,0,0.31973913311958313,5554.162109375,-999,-999,0.0,2.0,2.0,-999,38155,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000950f,rti_211,nonmaize_annual,crop,23.0,-999,legumes,0,0.25112831592559814,4061.38330078125,-999,-999,0.0,2.0,2.0,-999,38159,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009726,rti_1444,nonmaize_annual,crop,23.0,-999,legumes,0,0.1493697166442871,3473.25732421875,-999,-999,0.0,2.0,2.0,-999,38694,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009781,rti_586,nonmaize_annual,crop,28.0,-999,legumes,0,0.2061701864004135,2644.2109375,-999,-999,0.0,2.0,2.0,-999,38785,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009a44,rti_515,nonmaize_annual,crop,23.0,-999,legumes,0,0.3311934173107147,3146.88720703125,-999,-999,0.0,2.0,2.0,-999,39492,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009a9a,rti_430,nonmaize_annual,crop,23.0,-999,legumes,0,0.08903627842664719,3881.08984375,-999,-999,0.0,2.0,2.0,-999,39578,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009aab,rti_528,nonmaize_annual,crop,43.0,-999,legumes,0,0.5128384232521057,5942.501953125,1622.648681640625,5942.501953125,0.0,1.0,1.0,-999,39595,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009af7,rti_509,nonmaize_annual,crop,53.0,-999,legumes,0,0.7230861186981201,4917.17724609375,3110.96728515625,4917.17724609375,0.0,1.0,1.0,-999,39671,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009fc8,rti_1923,nonmaize_annual,crop,53.0,-999,legumes,0,0.6204959154129028,4164.06005859375,2634.489990234375,4164.06005859375,0.0,1.0,1.0,-999,40904,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_00000000000000009ff2,rti_114,nonmaize_annual,crop,42.0,-999,legumes,0,0.12724484503269196,2879.62548828125,-999,-999,0.0,3.0,3.0,-999,40946,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a078,rti_620,nonmaize_annual,crop,28.0,-999,legumes,0,0.09035846590995789,2576.38525390625,-999,-999,0.0,2.0,2.0,-999,41080,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a07b,rti_74,nonmaize_annual,crop,42.0,-999,legumes,0,0.18246415257453918,3743.02392578125,-999,-999,0.0,2.0,2.0,-999,41083,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a07e,rti_438,nonmaize_annual,crop,23.0,-999,legumes,0,0.1311127245426178,3089.6005859375,-999,-999,0.0,2.0,2.0,-999,41086,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a26e,rti_1991,nonmaize_annual,crop,42.0,-999,legumes,0,0.31928518414497375,3820.96875,-999,-999,0.0,2.0,2.0,-999,41582,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a709,rti_1656,nonmaize_annual,crop,53.0,-999,legumes,0,0.16101215779781342,3776.61865234375,-999,-999,0.0,2.0,2.0,-999,42761,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a799,rti_117,nonmaize_annual,crop,42.0,-999,legumes,0,0.2605240046977997,3251.06396484375,-999,-999,0.0,2.0,2.0,-999,42905,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a809,rti_450,nonmaize_annual,crop,28.0,-999,legumes,0,0.080169178545475,2507.40771484375,-999,-999,0.0,2.0,2.0,-999,43017,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000a8f8,rti_2515,nonmaize_annual,crop,43.0,-999,legumes,0,0.13936099410057068,5434.888671875,-999,-999,0.0,2.0,2.0,-999,43256,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000aab7,rti_396,nonmaize_annual,crop,23.0,-999,legumes,0,0.1563488245010376,3669.7041015625,-999,-999,0.0,2.0,2.0,-999,43703,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000aabb,rti_540,nonmaize_annual,crop,43.0,-999,legumes,0,0.20073038339614868,6044.06787109375,-999,-999,0.0,2.0,2.0,-999,43707,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000ac8e,rti_457,nonmaize_annual,crop,28.0,-999,legumes,0,0.11714893579483032,2703.23828125,-999,-999,0.0,2.0,2.0,-999,44174,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000acc8,rti_100,nonmaize_annual,crop,42.0,-999,legumes,0,0.08264299482107162,4342.6142578125,-999,-999,0.0,5.0,5.0,-999,44232,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000afbc,rti_24,nonmaize_annual,crop,42.0,-999,legumes,0,0.21098726987838745,3625.12060546875,-999,-999,0.0,2.0,2.0,-999,44988,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000b0b3,rti_803,nonmaize_annual,crop,43.0,-999,legumes,0,0.19926656782627106,5675.33251953125,-999,-999,0.0,2.0,2.0,-999,45235,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000b2be,rti_1443,nonmaize_annual,crop,23.0,-999,legumes,0,0.16372931003570557,3460.95751953125,-999,-999,0.0,2.0,2.0,-999,45758,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000b6cb,rti_370,nonmaize_annual,crop,53.0,-999,legumes,0,0.7141227126121521,4226.330078125,2673.88671875,4226.330078125,0.0,1.0,1.0,-999,46795,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000b767,rti_568,nonmaize_annual,crop,28.0,-999,legumes,0,0.18405385315418243,2927.109375,-999,-999,0.0,2.0,2.0,-999,46951,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000bb9a,rti_18,nonmaize_annual,crop,42.0,-999,legumes,0,0.41716355085372925,3959.99462890625,1120.254638671875,3959.99462890625,0.0,1.0,1.0,-999,48026,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000bd19,rti_15,nonmaize_annual,crop,42.0,-999,legumes,0,0.5798234343528748,4640.43701171875,1312.7470703125,4640.43701171875,0.0,1.0,1.0,-999,48409,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000bf54,rti_67,nonmaize_annual,crop,42.0,-999,legumes,0,0.4758845865726471,3340.4873046875,945.0003662109375,3340.4873046875,0.0,1.0,1.0,-999,48980,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c0a8,rti_1614,nonmaize_annual,crop,53.0,-999,legumes,0,0.6000518202781677,4376.642578125,2768.9853515625,4376.642578125,0.0,1.0,1.0,-999,49320,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c242,rti_375,nonmaize_annual,crop,53.0,-999,legumes,0,0.6000518202781677,4376.642578125,2768.9853515625,4376.642578125,0.0,1.0,1.0,-999,49730,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c33f,rti_1086,nonmaize_annual,crop,28.0,-999,legumes,0,0.1039993166923523,2409.642578125,-999,-999,0.0,2.0,2.0,-999,49983,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c4ad,rti_506,nonmaize_annual,crop,53.0,-999,legumes,0,0.4445803165435791,4012.17578125,-999,-999,0.0,2.0,2.0,-999,50349,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c7d2,rti_572,nonmaize_annual,crop,28.0,-999,legumes,0,0.36999884247779846,2971.00634765625,1738.2540283203125,-999,0.0,2.0,1.0,-999,51154,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c9b4,rti_1486,nonmaize_annual,crop,23.0,-999,legumes,0,0.08121871948242188,3268.0654296875,-999,-999,0.0,2.0,2.0,-999,51636,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000c9dd,rti_604,nonmaize_annual,crop,28.0,-999,legumes,0,0.11229829490184784,2703.74169921875,-999,-999,0.0,2.0,2.0,-999,51677,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cac3,rti_182,nonmaize_annual,crop,53.0,-999,legumes,0,0.6342089772224426,4272.51123046875,2703.104248046875,4272.51123046875,0.0,1.0,1.0,-999,51907,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cad0,rti_663,nonmaize_annual,crop,43.0,-999,legumes,0,0.12763239443302155,5818.3388671875,-999,-999,0.0,2.0,2.0,-999,51920,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000cb6e,rti_621,nonmaize_annual,crop,28.0,-999,legumes,0,0.07821761071681976,2127.123779296875,-999,-999,0.0,2.0,2.0,-999,52078,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d05a,rti_113,nonmaize_annual,crop,42.0,-999,legumes,0,0.029553499072790146,3258.91259765625,-999,-999,0.0,5.0,5.0,-999,53338,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d2cd,rti_179,nonmaize_annual,crop,53.0,-999,legumes,0,0.3834811747074127,3371.55517578125,-999,-999,0.0,2.0,2.0,-999,53965,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d393,rti_465,nonmaize_annual,crop,28.0,-999,legumes,0,0.06345299631357193,2578.70263671875,-999,-999,0.0,2.0,2.0,-999,54163,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d587,rti_580,nonmaize_annual,crop,43.0,-999,legumes,0,0.05138999596238136,5699.22705078125,-999,-999,0.0,8.0,8.0,-999,54663,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d8fc,rti_607,nonmaize_annual,crop,53.0,-999,legumes,0,0.6291574835777283,4401.23583984375,2784.544921875,4401.23583984375,0.0,1.0,1.0,-999,55548,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000d972,rti_583,nonmaize_annual,crop,43.0,-999,legumes,0,0.6781330704689026,5580.37939453125,1523.7681884765625,5580.37939453125,0.0,1.0,1.0,-999,55666,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000da26,rti_1914,nonmaize_annual,crop,53.0,-999,legumes,0,0.583113431930542,4459.34765625,2821.310791015625,4459.34765625,0.0,1.0,1.0,-999,55846,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000daf2,rti_551,nonmaize_annual,crop,43.0,-999,legumes,0,0.129721999168396,5670.412109375,-999,-999,0.0,8.0,8.0,-999,56050,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc02,rti_245,nonmaize_annual,crop,53.0,-999,legumes,0,0.7925509810447693,4303.048828125,2722.424560546875,4303.048828125,0.0,1.0,1.0,-999,56322,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc11,rti_327,nonmaize_annual,crop,53.0,-999,legumes,0,0.28174200654029846,2872.14208984375,-999,-999,0.0,2.0,2.0,-999,56337,2019_Season_A,testing,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dc50,rti_10,nonmaize_annual,crop,42.0,-999,legumes,0,0.2719181478023529,4415.56201171875,-999,-999,0.0,2.0,2.0,-999,56400,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2019_Season_A_2019_Season_A_0000000000000000dd25,rti_578,nonmaize_annual,crop,28.0,-999,legumes,0,0.10358525812625885,2950.060546875,-999,-999,0.0,2.0,2.0,-999,56613,2019_Season_A,training,20180901,1,-999,-999,-999,"{""type"":""MultiPoint"",""coordinates"":[]}"
